ID, Link ID, Concatenated Name
20577,0,לוי בר פייטם
21449,0,רבי אבא בר מריא
21476,0,רבי אבא קרטינאה
20149,0,אחא רב זוטרא בריה דר' זורא
20674,0,סבי דהגרוניא
22253,0,רבי יודן בריבי
22954,0,רמי בריה דרבי ייבא
21349,0,רבא בר שילא
21492,0,רבי אבדימי בר נחוניא
20024,0,אבא בר חייא קטוספאה
21713,0,רבי בוטא
20037,0,אבא בר נתן
20905,0,רב הונא בריה דרב פפי
21911,0,רבי חילפיי בר בריה דר' אבהו
22396,0,רבי יוסי דכפר חנן
20503,0,יונתן בן אריה
22355,0,רבי יוסי בן רבי חנינא
20090,0,אבא קשישא
22586,0,רבי לוי בר זבדא
22004,0,רבי חנינא בר פפי
22967,0,שמואל בר אבא בר אבא הכהן
20307,0,בר כדה
21153,0,רב מדיפתא
20848,0,רב בבהו
22659,0,רבי נחום בר פרנך
21970,0,רבי חנינא בן אורי
22618,0,רבי מיאשא בר בריה דר' יהושע בן לוי
22155,0,רבי יהודה בר' אלעזר
20181,0,אליהועיני בן הקוף
22046,0,רבי חנניא בנו של רבי יוסי הגלילי
21954,0,רבי חנא בר לואי
21328,0,רבא בר מתנה
21739,0,רבי בצלה
22477,0,רבי יצחק ב''ר אבא
20138,0,און בן פלת
21503,0,רבי אבון בי רבי יוסי
22021,0,רבי חנינא הזקן
22329,0,רבי יוסטא בר' מתון
22187,0,רבי יהושע בן זירוז בן חמיו
21493,0,רבי אבדימי בר תנחום
22598,0,רבי לוי בריה דר' זעירא
21327,0,רבא בר מתנא
22441,0,רבי יעקב בר אבין
22779,0,רבי שמואל בן יהוצדק
22276,0,רבי יוחנן בן יהושע בן חמיו של רבי עקיבא
21916,0,רבי חיננא בר ביסנא
22828,0,רבי שמעון בן לוי
20615,0,מר זוטרא בר אבדימי
22842,0,רבי שמעון בר יוסינה
21060,0,רב יהודה אחוה דרב כהנא
22320,0,רבי יונתן בר יוסף
22970,0,שמואל בר בונא
21518,0,רבי אבין בר זוטרתי
21436,0,רבי אבא בר חייא בר אבא
21995,0,רבי חנינא בר לואי
22440,0,רבי יעקב בר אבהו
20980,0,רב חמא בר ביזנא
20786,0,רב אחא ברבי חנינא
20749,0,רב אדא בר רב יצחק
21366,0,רבה בר איתי
21179,0,רב משרשאי מתוסנייא
22040,0,רבי חנן בר רבא
22319,0,רבי יונתן בר יוסי
21753,0,רבי ברכיה בריה חייא הכהן
20310,0,בר נטיזא
21158,0,רב מני
20700,0,עזריה מלך יהודה
21295,0,רב תחליפא בר אבודימי
21653,0,רבי אלעזר בר' יהודה
21157,0,רב מנא
22936,0,רבנא בר נחמני
21539,0,רבי אוניא
21800,0,רבי הלל חתניה דר' יוסי בר אבין
21576,0,רבי אילאי דנציבין
21094,0,רב יוסף בר חנינא
20142,0,אושעיא איש טרייא
22840,0,רבי שמעון בר חוטא
20498,0,יוחנן ספרא דרבן גמליאל
21325,0,רבא בר מארי
20736,0,ר''ש בר נזירא
21487,0,רבי אבדימי בר המדורא
20165,0,אימי מרים
22400,0,רבי יוסי החורם
21488,0,רבי אבדימי בר המדורי
22955,0,רצפה בת איה שמואל
20439,0,חנן בן גדליהו
20313,0,בר עקיבא
22986,0,שמעון בן הלל הזקן
20124,0,אבין תורן
22037,0,רבי חנן בן פזי
21456,0,רבי אבא בר רב נחמן
20772,0,רב אחא בר נפחא
22298,0,רבי יוחנן בריה ילמדנו
22599,0,רבי לוי בריה דר' שמואל בר נחמני
22151,0,רבי יהודה בר רבי אילעאי
22748,0,רבי פרירא
21369,0,רבה בר זוטרא
20163,0,אימי בבלאי
22927,0,רבינא בר סיסי
22197,0,רבי יהושע בן פדייה
21634,0,רבי אלעזר בנו
22979,0,שמוען בר חוטה
21859,0,רבי חייא בר יהודה
20098,0,אבא תנחומא
22249,0,רבי יודן בר' יוסי
21268,0,רב שמואל בר יעבק
21599,447,רבי אליעזר ברבי יוסי
21837,0,רבי חוצפית המתורגמן
22906,0,רבי תנחום בריה דר' חייא איש כפר עכו
22260,0,רבי יודן דמן גלייא
20079,0,אבא מר בר רב אשי
20093,0,אבא שאול בן רמש
21129,0,רב יצחק ברבי יוסף
21416,0,רבותינו שבדרום
22060,0,רבי חנניה בר יהודה
21601,0,רבי אלישוב
20046,0,אבא בריה סוף ר''ה
21459,0,רבי אבא ברב יוסף בר רבא
20856,0,רב בר יודה
22930,0,רבינו הקדוש
20060,0,אבא חנן
22561,0,רבי ישמעאל בן חנניה
20582,0,לוי סוכיא
22493,0,רבי יצחק בר אחא
21067,0,רב יהודה בר ישמעאל
22086,0,רבי יאשיה דנן אושא
20041,0,אבא בריה בר רב הונא
20762,0,רב אחא אחוה דמר אחאי
20505,0,יונתן בר רבי חנינא
22390,0,רבי יוסי ברבי
22843,0,רבי שמעון בר יוסנה
20668,0,ננס הקצב
20327,0,גדיא בן סוסי
21344,0,רבא בר רב עולא
20728,0,ר''ה בר' חלוון
21789,0,רבי הונא רובא דציפורן
22563,0,רבי ישמעאל בן סתריאל
22359,0,רבי יוסי בנו כלאים
20420,0,חיננא קרתיגנאה
21346,0,רבא בר רבה
22283,0,רבי יוחנן בר מדיא
20597,0,מנחם טלמיא
20140,0,אונקלום הגר
20077,0,אבא כהן ברדלא
21786,0,רבי הונא דשאב
22336,0,רבי יוסי ב''ר אלעזר בר''ש בן יוחי
22228,0,רבי יודי בר' יעקב בר זבדי
22486,0,רבי יצחק בר אבא
20174,0,איסי בר אחא
21038,0,רב חנניא בר אבין
21102,0,רב יוסף בריה דרבי יהושע בן לוי
22816,0,רבי שמן בר רב יצחק
21445,0,רבי אבא בר לימא
21829,0,רבי חגי בן אלעזר
20441,0,חנן בר בא
23001,0,שפטיה בן מתן
20528,0,יוסף בריה דרבב''ה
21742,0,רבי בריים
21621,0,רבי אלעזר בן דלגאי
21297,0,רב תחליפא בר גיזא
21358,0,רבא בריה דרב עולא
21375,0,רבה בר טוביא בר יצחק
22372,0,רבי יוסי בר נחמיה
21192,0,רב נחמיה בריה בר חגילאי
21368,2596,רבה בר הונא
22098,0,רבי יהודה בן גמדא
22677,0,רבי ניסא
22679,0,רבי ניסה
22403,0,רבי יוסי זוטא
20162,0,איהי מרי
21318,0,רבא בר חקלאי
20600,0,מניומי סבא דגוש חלב
22491,0,רבי יצחק בר אדא
20523,0,יוסף בן חונאי
20655,0,נחום איש גמזו
21208,0,רב נתן אבוה דרב הונא
22261,0,רבי יודן דמן גלילא
20128,0,אדא בר אוכמי
20191,0,אלעזר בן יהודה איש אבלים
22666,0,רבי נחמיה איש כפר סיחון
21367,0,רבה בר בר חנא
20000,0,אב אחא בר ביבי מר
21505,0,רבי אבונא ספרא
20589,0,מחכו עליה במערבא
20033,0,אבא בר חסדא
20785,0,רב אחא ברב עזא
22933,0,רבן גמליאל הזקן בן שמעון בן הלל הבבלי
20871,0,רב דימי בר ששנא
21004,0,רב חנה בר ביזנא
22963,0,שלחן מתם
21209,0,רב נתן אבוה דרב הונא בריה דרב נתן
21645,0,רבי אלעזר בר מלאי
20220,0,אשיין בר נדבך מחותנו דרב ייבא
21778,0,רבי דניאל בר רב קטינא
22753,0,רבי קצרא
21549,0,רבי אחא בר הנא
22045,0,רבי חנניא בן אנטיגניס
21974,0,רבי חנינא בן חכינאי
21311,0,רבא בר זבדא
22282,0,רבי יוחנן בר יצחק
22373,0,רבי יוסי בר נחמן
20051,0,אבא הכהן בר דלייה
22973,0,שמואל בר מרי
21610,0,רבי אלעאי בר שמעיה
20154,0,אחיה בריה דר''ז
22361,0,רבי יוסי בר איבו
21431,0,רבי אבא בר ביבי
21771,0,רבי דוסתאי בר ינאי
22776,0,רבי שמואל בן חלף
20641,0,משה בת עצרא הכהן
21614,0,רבי אלעזר ב''ר שמעון בן יוחי
21175,0,רב מרי ברה דבת שמואל בר שילת
21520,0,רבי אבין בר חייא בריה דר' שמעון
21926,0,רבי חיננא בריה דר' יסא
22519,0,רבי יצחק בר סימון
21914,0,רבי חיננא ב''ש
20040,0,אבא ברב חונה
21394,0,רבה בר רב חנין
21403,0,רבה בריה דרב אידי בר אבין
23005,0,תנא דבי מנשה
20086,0,אבא סיקרא
21098,0,רב יוסף בריה דר' יהושע בן לוי
22494,0,רבי יצחק בר אלישיב
20581,0,לוי סבא
20192,0,אלעזר בן פועירא
20064,0,אבא יוסי
22469,0,רבי יעקב בריה דר' אחא בר יעקב
21688,0,רבי אסי בן מתיא ילקוט פנחס רמז תשעו
22200,0,רבי יהושע בן קבסא
20198,0,אמי אבוה דשמואל בר אמי
21187,0,רב משרשייא
20216,0,אפרים מקשאה תלמידו של רבי מאיר
21343,0,רבא בר רב נחמן
20117,0,אבימי בריה נאזי
21352,0,רבא ברב יצחק
21491,0,רבי אבדימי בר טובי
20985,0,רב חמא בר טוביה
20813,0,רב אחיי בר אדא לגרסת מהרש''ל
20179,0,איסי בר שבתי
21722,0,רבי ביבי בר אביי
21093,0,רב יוסף בר דוסאי
21072,0,רב יהודה בר שילת
21723,0,רבי ביבי בר אבין
21851,0,רבי חייא בר אסי
20966,0,רב חיננא בר רב כהנא
21236,0,רב פפא בריה דר''נ
22221,0,רבי יהושע חילפיי
22227,0,רבי יודי בן כיפר
20393,0,זקני דרום
21864,0,רבי חייא בר לולייני
21395,0,רבה בר רב יצחק
22674,0,רבי נחמן דיפו
20479,0,יהודה בר מנסיא
21716,0,רבי בורקיי
21560,0,רבי אחא בריה דר' בא בר ממל
21799,0,רבי הלל דכפרי
20624,0,מר טבי
22122,0,רבי יהודה בר גרגרות
20437,0,חנינא יאות
22254,0,רבי יודן בריה ברתיה דרש''בי
21381,0,רבה בר לואי
20585,0,למדין לפני חכמים
20609,0,מר בר רב אידאי
20765,0,רב אחא בר אויא
20126,0,אגריפוס המלך
22552,0,רבי ירמיה בריה דר' חייא בר אבא
21869,0,רבי חייא בר מרייה
21885,0,רבי חייא בריה גרב הונא
22687,0,רבי נתן בר יצחק בר אחא
21071,0,רב יהודה בר שילא
21638,0,רבי אלעזר בר בי רב
22866,0,רבי שמעון יאסינא
20212,0,אסא מלך יהודה
21849,0,רבי חייא בר אמי
20416,0,חילפא בר אגרא
20569,0,כהנא בן יודן
20827,0,רב איקא בר חנינא
21822,0,רבי זעירי
20014,0,אבא בר אבא אבוה דשמואל הכהן
21558,0,רבי אחא בר' יוסי
21792,0,רבי הושעיא תורגמנא
21543,0,רבי אושעיא בר' חייא
22874,0,רבי שפטאי
22499,0,רבי יצחק בר חייא
22564,0,רבי ישמעאל בן רבי יוסי
22115,0,רבי יהודה בן רבי אלעאי
20650,0,נאני בריה דרב יוסף בריה דרבא
22028,0,רבי חנינא ספרא
20238,0,בית דין של חשמונאים
21625,0,רבי אלעזר בן חלפתא
21895,0,רבי חייא בריה פפי
22769,0,רבי שלום
21893,0,רבי חייא בריה דרבה בר נחמני
22831,0,רבי שמעון בן קיסמא
22442,0,רבי יעקב בר אדא בר עתליה
20208,0,אנטיגונוס איש סוכו
20209,0,אנייני בר סיסי
21927,0,רבי חיננא בריה דרבא מפשרוניא
21276,0,רב שמואל בריה דרב אבהו
21734,0,רבי בנאה בריה דרבי עולא
21103,0,רב ייבא
20757,0,רב אדא מכט כלוחית
22865,0,רבי שמעון השילוני
20850,0,רב ביבי בר אבא
21651,0,רבי אלעזר בר שמעון
20695,0,עולא בריה דרב עילאי
20599,0,מניומי בר חלקיה
22325,0,רבי יונתן חבירו דר' יאשיה
22159,0,רבי יהודה בר' שלום
22737,0,רבי פנחס בן ערבא
22027,0,רבי חנינא כתובה
21980,0,רבי חנינא בן תורתא
20185,0,אלעזר בן דורדאי
21310,0,רבא בר המדורי
20707,0,ערך בר חטיא
22047,0,רבי חנניא בר מניומי
20494,0,יוחנן בן יהונתן אריה דמכפר שיחיא
21317,0,רבא בר חנן
22382,0,רבי יוסי בר' בון
20318,0,בר קיפוק
22311,0,רבי יונה חמוה דר' אמי
20326,0,גביע בן קוסם
20144,0,אחא בר סלא
21544,0,רבי אושעיא בר' שמאי
22751,0,רבי קיסמא בן גירי
20084,0,אבא נוריין
20357,0,הונא בר מרימר
22223,0,רבי יהידה בן יאיר
21286,0,רב שמעיה מקלבנו
22445,0,רבי יעקב בר איבו
21640,0,רבי אלעזר בר חנינא
20169,0,איסי ב''ש
22459,0,רבי יעקב בר פליטי
20510,0,יוסי בן חונאי
21557,0,רבי אחא בר רב עולא
22032,0,רבי חנינא תורתא
22878,0,רבי תחליפא
21807,0,רבי זירא ריש כנישתא דציפורי
20032,0,אבא בר חננא
20382,0,זבדי בר לוי
20901,0,רב הונא בריה דרב דרב אידי
21323,0,רבא בר ליואי
21692,0,רבי אסי בר ממל
21062,0,רב יהודה בן בבא
20253,0,בן גנס
20114,0,אבימי בר נאזי
22463,0,רבי יעקב בר' יוסי
20297,0,בר הונא מר בריה דרב נחמיה
22762,0,רבי רימון
21034,0,רב חנן תלמיד רבא
20793,0,רב אחא בריה דרב הונא
21999,0,רבי חנינא בר ספרא
21652,0,רבי אלעזר בר שמעיה
22509,0,רבי יצחק בר טבלאי
20104,0,אבוה דר' אפטוריקי
22281,0,רבי יוחנן בר יוסף
21006,0,רב חנילאי
20852,0,רב ביבי בר אבינא
20603,0,מנשה בר ירמיה
22135,0,רבי יהודה בר ליואי
21960,1305,רבי חנין
20575,0,לוי בר חיותא
21039,0,רב חנניא בר מגיומי
21345,0,רבא בר רב שילא
21617,0,רבי אלעזר בן אנטיגונוס
21195,0,רב נחמן בר אושפרתי
21420,0,רבי אבא ב''ב
22250,0,רבי יודן בר' שלום
21011,0,רב חנין בר פפא
